place,name,blkgrps,population,households,alltransit_performance_score
"""5533225""","""Haugen""",0.01,14.43,6.14,0.0
"""5533275""","""Hawkins""",0.02,20.62,9.57,0.0
"""5533450""","""Hayward""",0.63,867.66,393.44,0.0
"""5533500""","""Hazel Green""",0.16,207.30,81.98,0.0
"""5533675""","""Hebron""",0.08,113.46,47.63,0.0
"""5533825""","""Helenville""",0.02,28.33,10.79,0.0
"""5533975""","""Herbster""",0.02,21.01,10.53,0.0
"""5534250""","""Hewitt""",0.05,93.24,34.29,0.0
"""5534450""","""Highland""",0.02,35.09,14.34,0.0
"""5534575""","""Hilbert""",0.31,415.36,181.56,0.0
"""5534825""","""Hillsboro""",0.13,249.50,104.04,0.0
"""5535000""","""Hingham""",0.16,226.55,83.39,0.0
"""5535075""","""Hixton""",0.02,24.50,10.79,0.0
"""5535150""","""Hobart""",4.73,10983.00,4305.96,0.6
"""5535225""","""Holcombe""",0.05,49.99,20.98,0.0
"""5535400""","""Hollandale""",0.01,12.44,5.22,0.0
"""5535450""","""Holmen""",2.44,6504.61,2350.59,0.0
"""5535750""","""Horicon""",1.52,1759.54,690.64,0.0
"""5535850""","""Hortonville""",0.65,1191.74,444.04,0.0
"""5535900""","""Houlton""",0.09,118.38,42.76,0.1
"""5535950""","""Howard""",8.92,19044.90,7645.15,0.4
"""5536025""","""Howards Grove""",0.37,873.52,309.41,0.0
"""5536250""","""Hudson""",4.62,12213.32,5125.55,0.0
"""5536400""","""Humbird""",0.01,13.43,5.94,0.0
"""5536525""","""Hurley""",1.37,794.59,419.44,0.0
