place,name,blkgrps,population,households,alltransit_performance_score
"""2117956""","""Crab Orchard""",0.06,87.08,36.54,0.0
"""2118190""","""Crayne""",0.02,15.75,6.89,0.0
"""2118270""","""Creekside""",0.06,201.14,80.22,4.5
"""2118352""","""Crescent Springs""",2.13,2985.58,1146.69,1.2
"""2118424""","""Crestview""",0.06,56.88,20.92,0.2
"""2118442""","""Crestview Hills""",1.95,3251.90,1435.09,4.5
"""2118496""","""Crestwood""",1.84,3873.48,1258.41,0.7
"""2118568""","""Crittenden""",0.36,1222.24,433.19,0.0
"""2118658""","""Crofton""",0.06,82.22,32.83,0.0
"""2118766""","""Crossgate""",0.06,143.32,54.24,4.8
"""2119108""","""Cumberland""",0.90,798.09,392.94,0.0
"""2119234""","""Cunningham""",0.02,32.01,12.54,0.0
"""2119432""","""Cynthiana""",4.17,3602.64,1480.90,0.0
"""2119882""","""Danville""",9.65,11885.62,4398.04,1.2
"""2120224""","""Dawson Springs""",2.42,2294.41,1015.37,0.0
"""2120350""","""Dayton""",6.23,5421.71,2039.72,4.2
"""2121322""","""Dexter""",0.06,74.21,28.64,0.0
"""2121358""","""Diablock""",0.05,26.56,16.04,0.0
"""2121682""","""Dixon""",0.03,39.12,13.81,0.0
"""2121844""","""Doe Valley""",0.60,1217.79,498.35,0.0
"""2122204""","""Douglass Hills""",4.44,4558.12,2001.56,3.3
"""2122222""","""Dover""",0.02,16.01,6.19,0.0
"""2122348""","""Drakesboro""",0.06,75.43,23.82,0.0
"""2122474""","""Druid Hills""",0.52,377.33,187.37,4.7
"""2122582""","""Dry Ridge""",0.40,830.53,270.00,0.0
"""2123014""","""Dunmor""",0.10,79.46,31.58,0.0
"""2123104""","""Dwale""",0.08,131.15,51.99,0.0
"""2123140""","""Dycusburg""",0.00,0.47,0.26,0.0
"""2123230""","""Earlington""",0.50,430.77,188.52,0.0
"""2123284""","""East Bernstadt""",0.38,712.91,262.69,0.0
"""2123824""","""Eddyville""",0.46,845.82,267.46,0.0
"""2123932""","""Edgewood""",4.23,8000.17,2975.27,2.6
"""2123968""","""Edmonton""",0.36,489.92,203.42,0.0
"""2124094""","""Ekron""",0.01,19.02,6.54,0.0
"""2124274""","""Elizabethtown""",14.67,27151.63,11514.34,0.0
"""2124292""","""Elizaville""",0.03,30.50,12.85,0.0
"""2124328""","""Elk Creek""",0.58,1719.18,615.86,0.0
"""2124382""","""Elkhorn City""",0.65,504.57,217.16,0.0
"""2124400""","""Elkton""",0.09,138.36,50.74,0.0
"""2124778""","""Elsmere""",4.74,7740.67,2729.68,2.4
"""2124904""","""Eminence""",0.63,1014.80,400.11,0.0
"""2124922""","""Emlyn""",0.10,67.18,28.06,0.0
"""2125300""","""Erlanger""",10.72,19695.31,7404.65,2.3
"""2125552""","""Eubank""",0.06,144.20,53.35,0.0
"""2125606""","""Evarts""",0.11,95.84,38.34,0.0
"""2125786""","""Ewing""",0.01,10.56,4.49,0.0
"""2125876""","""Ezel""",0.02,28.14,10.15,0.0
"""2126020""","""Fairfield""",0.01,16.98,7.27,0.0
"""2126182""","""Fairview""",0.04,50.24,18.69,0.0
"""2126236""","""Fairview""",0.27,240.35,79.45,1.5
"""2126434""","""Falmouth""",1.47,1267.70,443.60,0.0
"""2126452""","""Fancy Farm""",0.04,61.70,21.42,0.0
"""2126528""","""Farley""",3.83,3918.94,1576.42,0.9
"""2126560""","""Farmers""",0.05,103.45,39.35,0.0
"""2126614""","""Farmington""",0.05,45.85,20.81,0.0
"""2127010""","""Ferguson""",0.71,685.84,303.77,0.0
"""2127262""","""Fincastle""",0.61,1114.12,406.66,3.4
"""2127730""","""Flat Lick""",0.58,358.30,154.28,0.0
"""2127802""","""Flatwoods""",4.13,5795.29,2356.26,0.0
"""2127846""","""Fleming-Neon""",0.33,217.73,96.28,0.0
"""2127856""","""Flemingsburg""",0.33,472.36,202.95,0.0
"""2127982""","""Florence""",15.08,26464.02,10478.88,3.4
"""2128270""","""Fordsville""",0.01,9.10,3.75,0.0
"""2128342""","""Forest Hills""",0.49,607.88,242.63,4.0
"""2128486""","""Fort Campbell North""",11.00,13600.00,2789.00,0.4
"""2128540""","""Fort Knox""",7.31,8257.27,2425.97,0.0
"""2128558""","""Fort Mitchell""",4.53,7608.89,2929.30,4.3
"""2128594""","""Fort Thomas""",11.48,15368.94,6174.99,3.8
"""2128612""","""Fort Wright""",5.66,6634.79,2824.15,4.3
"""2128666""","""Fountain Run""",0.07,39.49,16.41,0.0
"""2128785""","""Fox Chase""",0.24,355.70,132.16,0.0
"""2128882""","""Francisville""",0.83,3870.51,1243.00,1.5
"""2128900""","""Frankfort""",20.51,23108.41,9992.75,0.0
