place,name,blkgrps,population,households,alltransit_performance_score
"""2858360""","""Pittsboro""",0.02,18.79,7.11,0.0
"""2858440""","""Plantersville""",0.37,383.36,175.35,0.0
"""2858960""","""Polkville""",0.22,370.00,125.46,0.0
"""2859160""","""Pontotoc""",3.11,4601.38,1670.64,0.0
"""2859240""","""Pope""",0.03,33.60,11.51,0.0
"""2859480""","""Poplarville""",0.82,1376.99,411.11,0.0
"""2859560""","""Port Gibson""",1.61,1248.93,449.87,0.0
"""2859720""","""Potts Camp""",0.02,27.77,10.38,0.0
"""2859920""","""Prentiss""",0.82,726.91,233.56,0.0
"""2860360""","""Puckett""",0.06,92.44,40.65,0.0
