place,name,blkgrps,population,households,alltransit_performance_score
"""4944650""","""Levan""",0.00,1.20,0.40,0.2
"""4944760""","""Lewiston""",0.80,1164.66,341.70,0.5
"""4944870""","""Liberty""",0.04,104.82,38.41,0.4
"""4945090""","""Lindon""",6.90,10963.37,2810.82,3.6
"""4945530""","""Loa""",0.00,5.61,1.78,0.0
"""4945860""","""Logan""",33.31,45585.50,15249.13,3.9
"""4946410""","""Lyman""",0.01,10.67,3.39,0.0
"""4946740""","""Lynndyl""",0.01,12.23,3.75,0.0
"""4947180""","""Maeser""",2.12,4033.30,1232.34,0.0
"""4947290""","""Magna""",14.00,24186.08,6859.04,5.7
"""4947620""","""Manila""",0.00,1.04,0.25,0.0
"""4947730""","""Manti""",0.16,282.44,90.82,0.4
"""4947840""","""Mantua""",0.18,141.71,54.21,0.6
"""4947950""","""Mapleton""",3.99,8442.91,2160.77,0.3
