place,name,blkgrps,population,households,alltransit_performance_score
"""4819792""","""Del Rio""",23.01,29182.45,9229.73,0.5
"""4819808""","""Del Sol""",0.24,413.68,140.43,0.0
"""4819900""","""Denison""",19.40,20387.81,8098.61,1.3
"""4819972""","""Denton""",65.66,125808.31,44258.17,3.8
"""4819984""","""Denver City""",2.25,2707.86,916.87,0.0
"""4820020""","""Deport""",0.06,56.18,22.74,0.0
"""4820092""","""DeSoto""",29.44,55063.05,19669.55,1.1
"""4820128""","""Detroit""",0.07,67.79,27.77,0.0
"""4820140""","""Devers""",0.02,13.12,5.24,0.1
"""4820152""","""Devine""",1.36,1465.96,563.89,0.0
"""4820212""","""Deweyville""",1.00,710.64,257.19,0.0
"""4820248""","""D'Hanis""",0.01,9.85,3.53,0.0
"""4820308""","""Diboll""",2.27,3856.08,1013.59,1.7
"""4820332""","""Dickens""",0.00,1.01,0.40,0.0
"""4820344""","""Dickinson""",9.44,16968.95,5832.41,0.0
"""4820428""","""Dilley""",1.28,1495.05,289.49,0.0
"""4820464""","""Dimmitt""",0.20,286.68,88.76,0.0
"""4820540""","""DISH""",0.03,139.73,43.75,0.0
"""4820680""","""Dodd City""",0.08,51.80,21.66,0.0
"""4820716""","""Dodson""",0.00,0.48,0.20,0.0
"""4820734""","""Doffing""",2.55,4542.06,997.95,0.0
"""4820848""","""Domino""",0.01,12.98,4.64,0.0
"""4820884""","""Donna""",7.92,15524.05,4686.63,0.0
"""4820926""","""Doolittle""",1.13,3087.79,695.10,0.0
"""4820932""","""Dorchester""",0.03,106.64,35.26,0.5
"""4821028""","""Double Oak""",1.31,2712.05,908.57,0.0
"""4821112""","""Douglassville""",0.07,59.19,27.03,0.0
"""4821412""","""Driftwood""",0.08,108.95,37.11,0.0
"""4821424""","""Dripping Springs""",0.49,1279.94,441.75,0.0
"""4821436""","""Driscoll""",0.20,126.71,35.05,0.0
"""4821484""","""Dublin""",1.26,1172.50,347.49,0.0
"""4821556""","""Dumas""",10.19,12514.12,3693.31,0.0
"""4821628""","""Duncanville""",28.77,38724.25,13156.23,1.2
"""4821844""","""Eagle Lake""",2.60,3024.90,930.33,0.0
"""4821892""","""Eagle Pass""",17.03,26499.91,8038.64,0.0
"""4821904""","""Early""",0.19,402.61,133.70,0.0
"""4821928""","""Earth""",0.11,131.12,46.24,0.0
"""4821958""","""East Alto Bonito""",0.02,20.56,5.76,0.1
"""4821988""","""East Bernard""",1.90,1870.15,730.12,0.0
"""4822132""","""Eastland""",2.08,2230.35,748.37,0.0
"""4822168""","""East Mountain""",0.08,234.78,73.98,0.0
"""4822192""","""Easton""",0.53,387.39,149.69,0.0
"""4822276""","""East Tawakoni""",0.04,79.42,29.83,0.0
"""4822516""","""Ector""",0.36,283.34,112.76,0.0
"""4822528""","""Edcouch""",0.71,1956.96,618.57,1.0
"""4822552""","""Eden""",0.38,412.03,119.83,0.0
"""4822588""","""Edgecliff Village""",2.83,2752.63,924.34,2.5
"""4822593""","""Edgewater Estates""",0.00,6.01,2.34,0.0
"""4822612""","""Edgewood""",0.38,683.58,254.17,0.0
"""4822660""","""Edinburg""",28.12,79618.00,23619.38,1.3
"""4822708""","""Edmonson""",0.00,2.30,0.83,0.0
"""4822720""","""Edna""",0.28,422.29,150.82,0.0
