place,name,blkgrps,population,households,alltransit_performance_score
"""0554710""","""Perryville""",0.56,651.84,194.99,0.0
"""0555130""","""Piggott""",1.35,1264.12,565.78,0.0
"""0555280""","""Pindall""",0.05,28.76,14.16,0.0
"""0555310""","""Pine Bluff""",44.82,38801.74,15342.01,0.0
"""0555580""","""Pineville""",0.04,61.24,15.65,0.0
"""0555610""","""Piney""",2.84,4526.40,2028.05,1.5
"""0555970""","""Plainview""",0.05,49.46,20.07,0.0
"""0556270""","""Pleasant Plains""",0.02,26.00,10.76,0.0
"""0556480""","""Plumerville""",0.02,40.91,16.03,0.0
"""0556540""","""Pocahontas""",1.87,2443.46,1077.25,0.0
"""0556600""","""Pollard""",0.01,5.13,2.18,0.0
"""0556720""","""Portia""",0.04,35.38,14.45,0.0
"""0556750""","""Portland""",0.02,11.01,5.04,0.0
"""0556990""","""Pottsville""",0.54,1306.07,463.32,0.0
"""0557050""","""Powhatan""",0.01,11.88,4.10,0.0
"""0557080""","""Poyen""",0.01,9.08,3.15,0.0
"""0557125""","""Prairie Creek""",1.05,1812.55,787.04,0.0
"""0557170""","""Prairie Grove""",2.43,2694.83,990.45,0.9
"""0557230""","""Prattsville""",0.01,24.22,9.13,0.0
"""0557260""","""Prescott""",0.77,1138.09,410.25,0.0
"""0557890""","""Pyatt""",0.02,18.28,6.66,0.0
"""0557950""","""Quitman""",0.09,152.02,60.74,0.0
"""0558160""","""Ratcliff""",0.09,83.72,36.11,0.0
"""0558250""","""Ravenden""",0.06,41.44,19.84,0.0
"""0558280""","""Ravenden Springs""",0.01,10.50,3.92,0.0
"""0558400""","""Reader""",0.02,19.99,9.70,0.0
"""0558490""","""Rector""",0.29,336.28,124.20,0.0
"""0558580""","""Redfield""",0.12,225.17,83.91,0.0
"""0558880""","""Reed""",0.01,18.53,8.13,0.0
"""0559180""","""Reyno""",0.02,23.40,10.93,0.0
"""0559480""","""Rison""",0.09,91.87,32.87,0.0
"""0560020""","""Rockport""",0.58,631.04,239.40,0.6
"""0560110""","""Rockwell""",2.39,3913.55,1574.69,0.0
