place,name,blkgrps,population,households,alltransit_performance_score
"""2719088""","""Elrosa""",0.00,1.65,0.61,0.0
"""2719142""","""Ely""",5.00,3404.58,1651.84,0.0
"""2719160""","""Elysian""",0.07,70.65,30.00,0.0
"""2719286""","""Emily""",0.43,332.63,168.04,0.0
"""2719340""","""Emmons""",0.01,10.55,4.70,0.0
"""2719556""","""Erhard""",0.00,7.06,2.87,0.0
"""2719700""","""Erskine""",0.02,17.04,7.19,0.0
"""2719718""","""Esko""",0.33,610.80,223.66,0.0
"""2719880""","""Evan""",0.01,8.33,3.68,0.0
"""2719898""","""Evansville""",0.02,17.65,7.68,0.0
"""2719934""","""Eveleth""",5.00,3647.43,1622.01,0.0
"""2720078""","""Excelsior""",1.29,1925.25,947.68,2.3
"""2720114""","""Eyota""",0.36,672.57,271.76,1.1
"""2720222""","""Fairfax""",0.32,181.34,92.84,0.0
"""2720276""","""Fairhaven""",0.05,79.92,29.74,0.0
"""2720330""","""Fairmont""",8.36,8673.02,3946.36,0.0
"""2720420""","""Falcon Heights""",5.00,5560.00,2212.00,7.6
"""2720546""","""Faribault""",14.77,20962.77,7514.34,0.0
"""2720618""","""Farmington""",5.75,17529.92,6104.84,0.0
"""2720690""","""Farwell""",0.00,2.63,1.18,0.0
"""2720798""","""Federal Dam""",0.01,12.74,5.60,0.0
"""2720834""","""Felton""",0.01,6.28,2.50,0.0
"""2720906""","""Fergus Falls""",9.72,8956.33,4040.99,0.0
