place,name,blkgrps,population,households,alltransit_performance_score
"""0869040""","""Seibert""",0.00,0.19,0.10,0.0
"""0869110""","""Seven Hills""",0.04,33.90,15.14,1.6
"""0869150""","""Severance""",0.61,1477.45,512.75,0.0
"""0869480""","""Shaw Heights""",2.47,4847.37,1558.21,6.3
"""0869645""","""Sheridan""",4.65,6399.44,2637.45,7.6
"""0869700""","""Sheridan Lake""",0.00,0.11,0.05,0.0
"""0869810""","""Sherrelwood""",12.50,18077.90,6227.18,5.3
"""0870195""","""Silt""",0.15,557.00,213.56,1.2
"""0870250""","""Silver Cliff""",0.20,274.19,128.98,0.0
"""0870360""","""Silver Plume""",0.00,2.25,1.15,0.0
"""0870525""","""Silverthorne""",0.64,1890.02,574.82,2.7
"""0870580""","""Silverton""",0.00,1.24,0.56,0.0
"""0870635""","""Simla""",0.00,1.90,0.75,0.0
"""0871625""","""Smeltertown""",0.22,135.69,56.86,0.0
"""0871755""","""Snowmass Village""",0.85,1314.63,560.50,4.8
"""0871790""","""Snyder""",0.00,0.99,0.30,0.0
"""0872320""","""Southern Ute""",0.16,195.40,81.01,0.0
"""0872395""","""South Fork""",0.01,9.79,4.90,0.0
"""0873330""","""Springfield""",0.00,4.36,1.93,0.0
"""0873715""","""Starkville""",0.00,0.71,0.31,0.1
"""0873825""","""Steamboat Springs""",5.47,8374.41,3315.48,0.0
"""0873935""","""Sterling""",7.01,8999.79,3493.92,0.0
"""0874080""","""Stonegate""",4.06,7781.10,2613.38,2.9
"""0874275""","""Stonewall Gap""",0.00,2.65,1.34,0.0
"""0874375""","""Strasburg""",1.25,2324.04,772.97,0.0
"""0874430""","""Stratmoor""",2.87,4574.49,1730.92,4.4
"""0874485""","""Stratton""",0.00,1.16,0.49,0.0
"""0874815""","""Sugar City""",0.00,0.56,0.20,0.0
"""0874980""","""Sugarloaf""",0.11,138.23,58.92,1.5
"""0875585""","""Sunshine""",0.15,119.89,53.54,1.6
"""0875640""","""Superior""",5.05,12299.71,4229.73,3.6
"""0875970""","""Swink""",0.01,14.68,5.71,0.0
"""0876190""","""Tabernash""",0.07,141.30,46.14,0.8
"""0876325""","""Tall Timber""",0.03,38.40,16.21,1.4
"""0876795""","""Telluride""",0.49,483.55,205.83,0.0
"""0877235""","""The Pinery""",4.45,6972.75,2347.81,0.6
"""0877290""","""Thornton""",63.38,128780.95,42804.87,3.8
"""0877510""","""Timnath""",0.28,2137.61,746.79,1.3
"""0877757""","""Todd Creek""",0.77,4409.81,1582.30,0.0
"""0878280""","""Towaoc""",0.20,131.75,52.60,0.0
"""0878335""","""Towner""",0.00,0.01,0.01,0.0
"""0878345""","""Trail Side""",0.01,5.13,1.95,0.0
"""0878610""","""Trinidad""",4.88,3839.50,1762.72,1.1
"""0879100""","""Twin Lakes""",3.75,5915.83,1922.53,6.6
"""0879105""","""Twin Lakes""",0.03,31.98,13.61,0.0
"""0879270""","""Two Buttes""",0.00,0.11,0.05,0.0
"""0879785""","""Upper Bear Creek""",0.04,71.94,29.75,0.0
"""0880040""","""Vail""",1.23,1005.71,475.93,5.6
"""0880095""","""Valdez""",0.00,2.91,1.46,0.0
"""0880370""","""Valmont""",0.06,92.06,19.32,4.5
"""0880755""","""Vernon""",0.00,1.76,0.54,0.0
