place,name,blkgrps,population,households,alltransit_performance_score
"""0116264""","""Coffeeville""",0.08,50.10,19.86,0.0
"""0116312""","""Coker""",0.09,117.26,42.17,0.0
"""0116600""","""Collinsville""",0.15,256.79,81.35,0.0
"""0116684""","""Colony""",0.06,81.03,29.05,0.0
"""0116744""","""Columbia""",1.00,571.14,271.06,0.0
"""0116768""","""Columbiana""",1.27,1969.24,673.69,0.0
"""0116936""","""Concord""",1.01,788.51,310.43,0.0
"""0117176""","""Coosada""",1.28,1399.60,527.12,0.0
"""0117368""","""Cordova""",0.82,681.98,282.76,0.0
"""0117704""","""Cottondale""",2.04,3119.10,1118.19,0.6
"""0117824""","""Cottonwood""",0.31,366.10,134.06,0.0
"""0117968""","""County Line""",0.04,77.07,30.34,0.0
"""0118040""","""Courtland""",0.13,130.49,51.18,0.0
"""0118088""","""Cowarts""",0.89,1402.23,515.92,0.0
"""0118304""","""Creola""",0.36,679.86,251.18,0.8
"""0118856""","""Crossville""",0.58,1287.68,411.19,0.0
"""0118952""","""Cuba""",0.17,109.49,43.65,0.0
"""0118976""","""Cullman""",12.85,12825.07,5033.98,0.0
"""0119024""","""Cullomburg""",0.06,72.00,27.87,0.0
"""0119216""","""Cusseta""",0.08,76.25,31.95,0.0
"""0119336""","""Dadeville""",2.23,2557.88,857.40,0.0
"""0119360""","""Daleville""",4.44,4775.64,1997.85,0.0
"""0119648""","""Daphne""",7.55,20538.64,7460.83,0.4
"""0119744""","""Dauphin Island""",1.99,1258.15,529.35,0.0
"""0119816""","""Daviston""",0.14,78.07,32.58,0.0
"""0119912""","""Dayton""",0.01,9.13,3.48,0.0
"""0120008""","""Deatsville""",0.35,1406.47,288.60,0.0
"""0120104""","""Decatur""",36.76,51430.37,20481.47,0.0
"""0120152""","""Deer Park""",0.03,29.43,11.88,0.0
"""0120272""","""Delta""",0.06,94.48,37.56,0.0
"""0120296""","""Demopolis""",4.95,5378.08,2412.86,0.0
"""0120392""","""Detroit""",0.02,17.62,5.84,0.0
"""0120955""","""Dodge City""",0.17,269.82,110.51,0.0
"""0121136""","""Dora""",1.05,1158.59,448.94,0.0
"""0121184""","""Dothan""",44.42,66225.83,25440.79,0.0
"""0121280""","""Double Springs""",0.22,199.17,67.65,0.0
"""0121328""","""Douglas""",0.19,416.15,131.11,0.0
"""0121448""","""Dozier""",0.03,46.15,19.22,0.0
"""0121890""","""Dunnavant""",1.23,1904.63,682.78,0.0
"""0121952""","""Dutton""",0.05,53.35,19.73,0.0
"""0122216""","""East Brewton""",0.86,954.97,388.95,0.0
"""0122504""","""East Point""",0.21,236.86,85.12,0.0
"""0122816""","""Eclectic""",0.20,292.00,115.95,0.0
"""0123032""","""Edgewater""",0.36,451.46,167.60,0.0
"""0123176""","""Edwardsville""",0.14,160.36,65.52,0.0
"""0123224""","""Egypt""",0.79,1070.55,329.35,0.0
"""0123296""","""Elba""",1.64,1957.15,687.16,0.0
"""0123320""","""Elberta""",0.46,1142.33,341.53,0.0
"""0123344""","""Eldridge""",0.03,25.97,9.85,0.0
"""0123488""","""Elkmont""",0.05,91.79,37.43,0.0
"""0123656""","""Elmore""",0.84,1251.33,439.22,0.0
"""0123872""","""Emelle""",0.00,2.33,0.89,0.0
"""0123880""","""Emerald Mountain""",0.60,2856.29,927.12,0.0
"""0124184""","""Enterprise""",11.35,21694.02,8443.61,0.0
"""0124256""","""Epes""",0.03,27.56,14.80,0.0
"""0124472""","""Ethelsville""",0.01,9.29,4.37,0.0
"""0124568""","""Eufaula""",8.61,10044.23,4007.17,0.0
"""0124616""","""Eunola""",0.04,44.21,18.57,0.0
"""0124664""","""Eutaw""",0.57,431.50,175.54,0.0
"""0124688""","""Eva""",0.27,371.51,137.97,0.0
"""0124808""","""Evergreen""",1.51,1825.81,661.33,0.0
"""0124880""","""Excel""",0.08,238.84,88.97,0.0
"""0125120""","""Fairfield""",7.95,9835.92,4031.43,0.4
"""0125216""","""Fairford""",0.05,128.59,38.47,0.0
"""0125240""","""Fairhope""",5.83,13178.68,4938.17,0.4
"""0125384""","""Fairview""",0.19,213.80,80.55,0.0
"""0125648""","""Falkville""",0.57,812.05,236.02,0.0
"""0125816""","""Faunsdale""",0.00,2.54,0.97,0.0
"""0125840""","""Fayette""",2.02,1378.85,595.30,0.0
"""0125864""","""Fayetteville""",0.76,960.35,393.24,0.0
"""0126152""","""Fitzpatrick""",0.03,41.03,11.80,0.0
"""0126200""","""Five Points""",0.03,26.52,7.95,0.0
"""0126824""","""Flomaton""",0.13,200.57,72.38,0.0
"""0126848""","""Florala""",1.97,1586.62,693.13,0.0
"""0126896""","""Florence""",34.16,35201.15,15683.50,0.0
"""0126992""","""Foley""",5.19,13339.73,5689.68,0.3
"""0127088""","""Forestdale""",5.85,8218.85,3232.11,0.0
"""0127376""","""Forkland""",0.06,42.09,14.55,0.0
"""0127520""","""Fort Deposit""",0.16,130.72,52.86,0.0
