place,name,blkgrps,population,households,alltransit_performance_score
"""5113403""","""Cascades""",6.73,12686.46,4600.07,2.8
"""5113512""","""Castlewood""",0.90,782.15,311.54,0.0
"""5113624""","""Catlett""",0.08,206.72,76.40,0.0
"""5113635""","""Cats Bridge""",0.28,306.51,102.19,0.0
"""5113720""","""Cave Spring""",16.65,25516.10,11381.42,1.2
"""5113784""","""Cedar Bluff""",0.81,820.69,389.37,0.0
"""5114312""","""Central Garage""",0.25,459.00,172.81,0.0
"""5114440""","""Centreville""",38.77,71970.36,23682.61,3.2
"""5114544""","""Chamberlayne""",2.37,4566.34,1805.84,0.8
"""5114744""","""Chantilly""",12.23,26504.39,7825.49,3.8
"""5114904""","""Charles City""",0.10,87.75,39.80,0.0
"""5114952""","""Charlotte Court House""",0.09,88.02,31.89,0.0
"""5114968""","""Charlottesville""",37.00,46487.00,18408.00,6.9
"""5114984""","""Chase City""",0.06,108.60,41.74,0.0
"""5114995""","""Chase Crossing""",0.07,80.57,31.08,0.0
"""5115000""","""Chatham""",0.47,654.36,300.68,0.0
"""5115048""","""Chatmoss""",0.92,1309.01,514.46,0.0
"""5115112""","""Cheriton""",0.14,148.25,59.25,0.0
"""5115176""","""Cherry Hill""",6.27,19150.55,5736.58,3.3
"""5116000""","""Chesapeake""",122.00,235410.00,83031.00,2.0
"""5116096""","""Chester""",13.88,21369.80,7872.16,0.0
"""5116240""","""Chester Gap""",0.06,102.89,39.38,0.0
"""5116480""","""Chilhowie""",0.56,636.49,248.50,0.0
"""5116512""","""Chincoteague""",4.14,2903.00,1423.00,0.0
"""5116608""","""Christiansburg""",9.31,16711.21,7297.34,2.1
"""5116736""","""Churchville""",0.03,31.93,12.65,0.0
"""5116880""","""Claremont""",0.13,79.96,32.90,0.0
"""5116992""","""Clarksville""",0.69,562.96,238.52,0.0
"""5117120""","""Claypool Hill""",1.21,1379.18,629.47,0.0
"""5117296""","""Cleveland""",0.01,7.95,2.01,0.0
"""5117376""","""Clifton""",0.03,55.51,19.41,0.0
"""5117440""","""Clifton Forge""",3.37,3178.61,1474.96,1.8
"""5117504""","""Clinchco""",0.14,191.57,69.95,0.0
"""5117536""","""Clinchport""",0.01,19.44,8.42,0.0
"""5117552""","""Clintwood""",0.41,325.33,124.93,0.0
"""5117632""","""Clover""",0.20,206.02,93.81,0.0
"""5117680""","""Cloverdale""",1.51,3026.06,1124.74,0.0
"""5117776""","""Cluster Springs""",0.28,422.57,176.40,0.0
"""5117952""","""Coeburn""",0.44,562.35,227.34,0.0
"""5118352""","""Collinsville""",4.71,6805.10,3090.87,0.0
"""5118400""","""Colonial Beach""",2.86,3488.42,1576.84,0.0
"""5118448""","""Colonial Heights""",11.00,17582.00,7092.00,0.7
"""5118624""","""Columbia""",0.00,2.70,1.11,0.3
"""5118880""","""Concord""",0.20,540.69,236.73,0.0
"""5119560""","""Countryside""",5.19,9706.72,3148.74,2.7
